Company,TypeName,Ram,Weight,Price,Touchscreen,IPS,PPI,Processor,HDD,SSD,Hybrid,Flash_Storage,Gpu Name,OS
HP,2 in 1 Convertible,8,1.48,336436.0272,1,0,220.84282406840083,Intel Core i7,0,256,0,0,Intel,Windows
HP,Workstation,8,2.0,355137.3072,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Windows
HP,Ultrabook,8,1.26,429559.0509599999,0,0,176.23257360658386,Intel Core i7,0,256,0,0,Intel,Windows
Dell,Notebook,8,2.18,188864.22672,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Windows
HP,Notebook,8,1.88,295293.21119999996,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.27,437422.93919999996,1,1,209.8006828649808,Intel Core i7,0,256,0,0,Intel,Windows
Lenovo,Notebook,4,1.9,63397.33919999999,0,0,100.45466986113651,Intel Core i3,1024,0,0,0,Intel,Others/No OS/Linux
HP,Notebook,4,1.86,55542.8016,0,0,100.45466986113651,AMD Processor,500,0,0,0,AMD,Windows
Lenovo,Notebook,8,2.32,112020.6672,0,0,141.21199808219862,Intel Core i5,1024,0,0,0,AMD,Others/No OS/Linux
Dell,Gaming,8,2.62,224228.3472,0,0,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Windows
Dell,Notebook,8,2.04,420905.968704,1,1,282.42399616439724,Intel Core i5,0,256,0,0,Nvidia,Windows
HP,Notebook,4,1.91,89558.559792,0,0,141.21199808219862,AMD Processor,0,256,0,0,AMD,Windows
MSI,Gaming,16,2.7,279172.70783999993,0,0,127.33567457123111,Intel Core i7,1024,256,0,0,Nvidia,Windows
Lenovo,Ultrabook,12,1.4,429942.4272,0,0,157.3505121487356,Intel Core i7,0,512,0,0,Intel,Windows
Lenovo,Notebook,8,2.5,147457.72267199997,0,0,141.21199808219862,Intel Core i5,0,0,1024,0,AMD,Windows
HP,2 in 1 Convertible,8,1.48,381693.1248,1,0,220.84282406840083,Intel Core i7,0,512,0,0,Intel,Windows
Lenovo,Ultrabook,8,1.7,280332.1872,0,0,157.3505121487356,Intel Core i7,0,256,0,0,Intel,Windows
MSI,Gaming,16,1.7,330825.6432,0,0,157.3505121487356,Intel Core i7,1024,256,0,0,Nvidia,Windows
HP,Gaming,8,2.62,168124.5072,0,1,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Windows
Lenovo,Notebook,8,2.2,85838.8752,0,0,100.45466986113651,Intel Core i3,1024,0,0,0,Intel,Windows
HP,Notebook,4,2.1,89203.235472,0,0,100.45466986113651,Intel Core i5,500,0,0,0,Intel,Others/No OS/Linux
Dell,Gaming,8,2.62,280145.1744,0,0,282.42399616439724,Intel Core i7,1024,128,0,0,Nvidia,Windows
Lenovo,Notebook,8,1.95,259947.792,0,1,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows
Lenovo,Notebook,4,2.2,87521.9904,0,0,141.21199808219862,Intel Core i3,1024,0,0,0,Nvidia,Windows
HP,Notebook,2,1.44,46566.18719999999,0,0,111.93520355955211,Other Intel Processor,0,0,0,32,Intel,Windows
MSI,Gaming,8,2.2,156903.73919999998,0,1,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Windows
HP,Notebook,8,1.96,126981.6912,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Intel,Windows
HP,Notebook,16,2.1,216747.83519999997,0,0,141.21199808219862,Intel Core i7,0,512,0,0,Intel,Windows
Asus,Notebook,4,2.2,69007.7232,0,0,100.45466986113651,Other Intel Processor,500,0,0,0,Intel,Windows
Lenovo,Notebook,4,2.1,74431.09439999999,0,0,100.45466986113651,Intel Core i5,500,0,0,0,Intel,Others/No OS/Linux
Lenovo,Notebook,8,2.2,132592.0752,0,0,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Others/No OS/Linux
Asus,Notebook,4,2.0,143812.8432,0,0,157.3505121487356,Intel Core i3,0,256,0,0,Intel,Windows
Lenovo,Notebook,4,2.32,154285.56,0,0,141.21199808219862,Intel Core i7,0,0,1024,0,Intel,Windows
Lenovo,Gaming,16,3.31,244051.70399999997,0,1,141.21199808219862,Intel Core i7,0,512,0,0,Nvidia,Windows
MSI,Gaming,16,1.91,402707.75313599996,0,0,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows
HP,Notebook,4,2.07,121558.31999999999,0,0,100.45466986113651,Intel Core i3,500,0,0,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.36,306139.9536,1,1,209.8006828649808,Intel Core i5,0,256,0,0,Intel,Windows
Lenovo,Ultrabook,6,1.54,155407.63679999998,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Windows
Dell,Notebook,8,1.98,167378.326128,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Others/No OS/Linux
Acer,Notebook,4,2.1,62275.26239999999,0,0,100.45466986113651,Other Intel Processor,500,0,0,0,Intel,Windows
HP,Notebook,6,2.18,149423.2272,0,1,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Windows
Asus,Gaming,8,2.591,169994.6352,0,1,141.21199808219862,Intel Core i7,1024,256,0,0,Nvidia,Windows
Dell,2 in 1 Convertible,16,2.09,220488.0912,1,0,141.21199808219862,Intel Core i7,0,512,0,0,Intel,Windows
Acer,Notebook,4,2.23,129225.8448,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Nvidia,Windows
Dell,Ultrabook,8,1.23,205527.0672,1,0,276.053530085501,Intel Core i5,0,256,0,0,Intel,Others/No OS/Linux
Acer,Gaming,16,4.2,486046.2672,0,1,127.33567457123111,Intel Core i7,1024,256,0,0,Nvidia,Windows
Lenovo,Gaming,8,2.4,153163.4832,0,1,141.21199808219862,Intel Core i5,1024,0,0,0,Nvidia,Windows
HP,Notebook,4,1.86,90701.208,0,0,100.45466986113651,Intel Core i5,500,0,0,0,Intel,Windows
Apple,Ultrabook,8,0.92,217495.8864,0,1,226.41554716935852,Other Intel Processor,0,0,0,256,Intel,Mac
Dell,2 in 1 Convertible,8,1.6,224228.3472,1,1,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows
HP,Notebook,12,2.21,248165.98559999999,0,1,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows
Lenovo,Notebook,4,1.9,68820.7104,0,0,100.45466986113651,Intel Core i3,1024,0,0,0,AMD,Others/No OS/Linux
Asus,Gaming,16,4.3,402077.51999999996,0,1,127.33567457123111,Intel Core i7,1024,512,0,0,Nvidia,Windows
Acer,Notebook,4,2.1,50867.4816,0,0,100.45466986113651,Other Intel Processor,1024,0,0,0,Intel,Others/No OS/Linux
MSI,Gaming,16,2.43,383170.52592,0,0,127.33567457123111,Intel Core i7,1024,256,0,0,Nvidia,Windows
Dell,Notebook,4,2.3,93319.3872,0,0,100.45466986113651,Intel Core i3,0,128,0,0,AMD,Windows
Lenovo,Notebook,8,2.2,117631.05119999997,0,0,100.45466986113651,Intel Core i7,500,0,0,0,Nvidia,Others/No OS/Linux
Dell,2 in 1 Convertible,16,2.0,240311.448,1,0,141.21199808219862,Intel Core i7,0,512,0,0,Intel,Windows
Dell,Ultrabook,16,1.2,501194.30399999995,1,0,276.053530085501,Intel Core i7,0,512,0,0,Intel,Windows
Asus,Gaming,8,2.2,218617.9632,0,0,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Windows
Dell,Notebook,8,2.36,166254.3792,0,0,141.21199808219862,Intel Core i5,0,256,0,0,AMD,Windows
HP,Notebook,8,1.91,108280.41119999999,0,0,100.45466986113651,Intel Core i5,0,256,0,0,Intel,Windows
Lenovo,Notebook,4,2.2,55916.82719999999,0,0,100.45466986113651,AMD Processor,500,0,0,0,AMD,Windows
Acer,Notebook,8,3.3,117631.05119999997,0,0,106.11306214269258,Intel Core i3,1024,0,0,0,Nvidia,Windows
Asus,Gaming,16,2.2,457994.34719999996,0,0,141.21199808219862,Intel Core i7,1024,256,0,0,Nvidia,Windows
Apple,Ultrabook,8,0.92,239189.37119999997,0,1,226.41554716935852,Other Intel Processor,0,0,0,512,Intel,Mac
Asus,Notebook,16,2.2,327085.3872,0,0,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows
MSI,Gaming,16,2.43,364486.07707199996,0,1,127.33567457123111,Intel Core i7,1024,256,0,0,Nvidia,Windows
Dell,2 in 1 Convertible,8,2.191,186825.7872,1,1,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows
Asus,Gaming,16,2.9,364487.9472,0,0,127.33567457123111,Intel Core i7,1024,256,0,0,Nvidia,Windows
Acer,Netbook,2,1.3,32540.227199999998,0,0,135.0942111925629,Other Intel Processor,0,32,0,0,Intel,Others/No OS/Linux
Acer,Notebook,4,3.3,111833.65439999998,0,0,106.11306214269258,Intel Core i3,1024,0,0,0,Nvidia,Windows
Lenovo,Notebook,8,2.8,100799.89919999999,0,0,106.11306214269258,Intel Core i5,1024,0,0,0,Intel,Others/No OS/Linux
Lenovo,Gaming,8,2.6,237880.2816,0,1,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows
Acer,2 in 1 Convertible,8,1.2,214877.7072,1,1,157.3505121487356,Intel Core i7,0,256,0,0,Intel,Windows
Lenovo,Notebook,8,2.3,285942.57119999995,0,1,141.21199808219862,Intel Core i7,0,256,0,0,Intel,Windows
MSI,Gaming,8,2.2,276051.464208,0,0,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows
HP,Notebook,6,2.1,98929.77119999999,0,0,141.21199808219862,AMD Processor,1024,0,0,0,AMD,Windows
Dell,Ultrabook,8,1.26,320422.121136,1,0,176.23257360658386,Intel Core i5,0,256,0,0,Intel,Windows
Dell,2 in 1 Convertible,4,2.08,95189.5152,1,0,146.86047800548656,Intel Core i3,500,0,0,0,Intel,Windows
Asus,Notebook,4,2.65,57786.9552,0,0,100.45466986113651,Other Intel Processor,1024,0,0,0,Intel,Windows
Dell,Ultrabook,8,1.29,276217.9056,1,0,276.053530085501,Intel Core i7,0,256,0,0,Intel,Windows
Dell,Notebook,4,2.18,97594.499808,0,0,100.45466986113651,Intel Core i5,1024,0,0,0,Intel,Others/No OS/Linux
Lenovo,Gaming,16,2.6,192436.1712,1,1,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows
MSI,Gaming,8,2.2,214877.7072,0,0,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows
Lenovo,Netbook,16,1.3,308571.12,1,1,176.23257360658386,Intel Core i7,0,512,0,0,Intel,Windows
Razer,Gaming,16,1.95,654357.7872,0,0,157.3505121487356,Intel Core i7,0,1024,0,0,Nvidia,Windows
Dell,Notebook,8,2.3,87710.873328,1,0,100.45466986113651,Intel Core i3,1024,0,0,0,Intel,Windows
MSI,Gaming,16,2.7,298846.4544,0,0,127.33567457123111,Intel Core i7,1024,256,0,0,Nvidia,Windows
Apple,Ultrabook,4,1.08,179345.27519999997,0,0,135.0942111925629,Intel Core i5,0,0,0,256,Intel,Mac
HP,Notebook,4,2.1,89392.11839999999,0,0,141.21199808219862,Intel Core i3,1024,0,0,0,Intel,Windows
HP,Ultrabook,8,1.54,411089.666832,0,0,209.8006828649808,Intel Core i7,0,256,0,0,Intel,Windows
Dell,Notebook,4,2.24,137828.4336,0,0,100.45466986113651,Intel Core i5,500,0,0,0,Intel,Windows
MSI,Gaming,8,2.3,218617.9632,0,0,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows
Lenovo,Notebook,16,1.4,280332.1872,0,1,165.6321180513006,Intel Core i7,0,512,0,0,Intel,Windows
Lenovo,Notebook,6,2.2,111753.238896,0,0,141.21199808219862,AMD Processor,0,256,0,0,AMD,Windows
Asus,Ultrabook,8,1.45,239376.38399999996,0,0,165.6321180513006,Intel Core i7,0,256,0,0,Intel,Windows
Acer,Notebook,4,2.4,67661.23104,0,0,100.45466986113651,Intel Core i3,500,0,0,0,Intel,Others/No OS/Linux
Dell,2 in 1 Convertible,16,2.77,336436.0272,1,0,127.33567457123111,Intel Core i7,0,512,0,0,Nvidia,Windows
HP,Notebook,4,1.54,205712.20987199995,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows
Asus,Gaming,16,2.5,299220.48,0,1,141.21199808219862,Intel Core i7,1024,256,0,0,Nvidia,Windows
Dell,Notebook,4,1.6,163636.19999999998,0,0,111.93520355955211,Intel Core i5,500,0,0,0,Intel,Windows
Asus,Gaming,16,2.34,434804.75999999995,0,1,141.21199808219862,Intel Core i7,1024,256,0,0,Nvidia,Windows
Lenovo,Notebook,8,2.3,107158.33439999999,0,1,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Others/No OS/Linux
Dell,2 in 1 Convertible,8,1.24,339054.20639999997,1,0,276.053530085501,Intel Core i5,0,256,0,0,Intel,Windows
Dell,Notebook,4,2.2,60592.1472,0,0,100.45466986113651,Other Intel Processor,500,0,0,0,Intel,Others/No OS/Linux
HP,Notebook,4,1.86,74618.1072,0,0,100.45466986113651,AMD Processor,500,0,0,0,AMD,Windows
Lenovo,Notebook,6,2.4,106410.28319999999,0,0,141.21199808219862,Intel Core i3,0,128,0,0,Nvidia,Windows
Lenovo,Notebook,8,1.9,200477.7216,0,1,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows
Dell,Notebook,4,2.2,83031.81307199999,0,0,100.45466986113651,Other Intel Processor,500,0,0,0,Intel,Windows
Asus,Notebook,4,2.0,63397.33919999999,0,0,100.45466986113651,Other Intel Processor,1024,0,0,0,Intel,Windows
Asus,Gaming,16,4.0,355324.32,0,1,127.33567457123111,Intel Core i7,1024,128,0,0,Nvidia,Windows
Dell,Notebook,4,2.29,91636.272,0,0,100.45466986113651,Intel Core i3,500,0,0,0,Intel,Windows
Lenovo,Notebook,8,2.32,167376.45599999998,0,0,141.21199808219862,Intel Core i7,0,0,1024,0,AMD,Windows
MSI,Gaming,8,2.4,229838.7312,0,0,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,1.8,155783.53252799998,1,0,157.3505121487356,Intel Core i5,0,128,0,0,Intel,Windows
Asus,Ultrabook,8,1.2,136332.33120000002,0,1,165.6321180513006,Other Intel Processor,0,512,0,0,Intel,Windows
Dell,Notebook,6,2.3,85838.8752,0,0,100.45466986113651,Intel Core i3,1024,0,0,0,Intel,Windows
Acer,Notebook,4,2.4,54046.699199999995,0,0,100.45466986113651,Other Intel Processor,500,0,0,0,Intel,Others/No OS/Linux
Dell,Notebook,2,2.2,70877.85119999999,0,0,100.45466986113651,Other Intel Processor,500,0,0,0,Intel,Windows
Lenovo,Notebook,8,2.6,168124.5072,0,1,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Windows
HP,Notebook,6,2.04,102855.16987199998,0,0,141.21199808219862,AMD Processor,0,0,1024,0,AMD,Windows
Dell,Notebook,8,2.3,150730.446672,0,0,100.45466986113651,Intel Core i7,1024,0,0,0,AMD,Others/No OS/Linux
HP,Netbook,2,1.17,39085.6752,0,0,135.0942111925629,Other Intel Processor,0,0,0,32,Intel,Windows
Asus,Notebook,4,2.2,134709.06009599997,0,0,100.45466986113651,Intel Core i7,500,0,0,0,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,1.8,119314.16639999999,1,1,157.3505121487356,Intel Core i7,0,128,0,0,Intel,Windows
Lenovo,2 in 1 Convertible,16,1.3,280332.1872,1,1,276.053530085501,Intel Core i7,0,512,0,0,Intel,Windows
Lenovo,Notebook,2,1.5,42825.9312,0,0,111.93520355955211,Other Intel Processor,0,0,0,64,Intel,Windows
HP,Notebook,6,2.19,142877.7792,0,0,100.45466986113651,Intel Core i7,1024,0,0,0,AMD,Windows
Asus,Notebook,4,2.2,69007.7232,0,0,100.45466986113651,Other Intel Processor,500,0,0,0,Intel,Windows
Asus,Ultrabook,8,1.2,136332.33120000002,0,1,165.6321180513006,Other Intel Processor,0,512,0,0,Intel,Windows
Dell,Notebook,6,2.3,85838.8752,0,0,100.45466986113651,Intel Core i3,1024,0,0,0,Intel,Windows
Acer,Notebook,4,2.4,54046.699199999995,0,0,100.45466986113651,Other Intel Processor,500,0,0,0,Intel,Others/No OS/Linux
Dell,Notebook,2,2.2,70877.85119999999,0,0,100.45466986113651,Other Intel Processor,500,0,0,0,Intel,Windows
Lenovo,Notebook,8,2.6,168124.5072,0,1,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Windows
HP,Notebook,6,2.04,102855.16987199998,0,0,141.21199808219862,AMD Processor,0,0,1024,0,AMD,Windows
Dell,Notebook,8,2.3,150730.446672,0,0,100.45466986113651,Intel Core i7,1024,0,0,0,AMD,Others/No OS/Linux
HP,Netbook,2,1.17,39085.6752,0,0,135.0942111925629,Other Intel Processor,0,0,0,32,Intel,Windows
Asus,Notebook,4,2.2,134709.06009599997,0,0,100.45466986113651,Intel Core i7,500,0,0,0,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,1.8,119314.16639999999,1,1,157.3505121487356,Intel Core i7,0,128,0,0,Intel,Windows
Lenovo,2 in 1 Convertible,16,1.3,280332.1872,1,1,276.053530085501,Intel Core i7,0,512,0,0,Intel,Windows
Lenovo,Notebook,2,1.5,42825.9312,0,0,111.93520355955211,Other Intel Processor,0,0,0,64,Intel,Windows
HP,Notebook,6,2.19,142877.7792,0,0,100.45466986113651,Intel Core i7,1024,0,0,0,AMD,Windows
Asus,Notebook,4,2.2,69007.7232,0,0,100.45466986113651,Other Intel Processor,500,0,0,0,Intel,Windows
Asus,Ultrabook,8,1.2,136332.33120000002,0,1,165.6321180513006,Other Intel Processor,0,512,0,0,Intel,Windows
Dell,Notebook,6,2.3,85838.8752,0,0,100.45466986113651,Intel Core i3,1024,0,0,0,Intel,Windows
Acer,Notebook,4,2.4,54046.699199999995,0,0,100.45466986113651,Other Intel Processor,500,0,0,0,Intel,Others/No OS/Linux
Dell,Notebook,2,2.2,70877.85119999999,0,0,100.45466986113651,Other Intel Processor,500,0,0,0,Intel,Windows
Lenovo,Notebook,8,2.6,168124.5072,0,1,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Windows
HP,Notebook,6,2.04,102855.16987199998,0,0,141.21199808219862,AMD Processor,0,0,1024,0,AMD,Windows
Dell,Notebook,8,2.3,150730.446672,0,0,100.45466986113651,Intel Core i7,1024,0,0,0,AMD,Others/No OS/Linux
HP,Netbook,2,1.17,39085.6752,0,0,135.0942111925629,Other Intel Processor,0,0,0,32,Intel,Windows
Asus,Notebook,4,2.2,134709.06009599997,0,0,100.45466986113651,Intel Core i7,500,0,0,0,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,1.8,119314.16639999999,1,1,157.3505121487356,Intel Core i7,0,128,0,0,Intel,Windows
Lenovo,2 in 1 Convertible,16,1.3,280332.1872,1,1,276.053530085501,Intel Core i7,0,512,0,0,Intel,Windows
Lenovo,Notebook,2,1.5,42825.9312,0,0,111.93520355955211,Other Intel Processor,0,0,0,64,Intel,Windows
HP,Notebook,6,2.19,142877.7792,0,0,100.45466986113651,Intel Core i7,1024,0,0,0,AMD,Windows
Asus,Notebook,4,2.2,69007.7232,0,0,100.45466986113651,Other Intel Processor,500,0,0,0,Intel,Windows
