Price,Company,TypeName,Inches,Ram,OpSys,Weight,Touchscreen,Ips,HD,cpu_name,gpu_name,Memory_Type
55916.82719999999,Lenovo,Notebook,15.6,4,Windows 10,2.2,0,0,0,AMD,AMD,HDD
117631.05119999997,Acer,Notebook,17.3,8,Windows 10,3.3,0,0,0,Intel Core i3,Nvidia GeForce,HDD
457994.34719999996,Asus,Gaming,15.6,16,Windows 10,2.2,0,0,1,Intel Core i7,Nvidia GeForce,Hybrid
239189.37119999997,Apple,Ultrabook,12.0,8,Other,0.92,0,1,0,Other,Intel HD,Flash Storage
327085.3872,Asus,Notebook,15.6,16,Windows 10,2.2,0,0,1,Intel Core i7,Nvidia GeForce,Hybrid
364486.07707199996,MSI,Gaming,17.3,16,Windows 10,2.43,0,1,1,Intel Core i7,Nvidia GeForce,Hybrid
186825.7872,Dell,2 in 1 Convertible,15.6,8,Windows 10,2.191,1,1,1,Intel Core i5,Intel HD,SSD
364487.9472,Asus,Gaming,17.3,16,Windows 10,2.9,0,0,1,Intel Core i7,Nvidia GeForce,Hybrid
32540.227199999998,Acer,Netbook,11.6,2,Other,1.3,0,0,0,Intel Celeron Dual,Intel HD,SSD
111833.65439999998,Acer,Notebook,17.3,4,Windows 10,3.3,0,0,0,Intel Core i3,Nvidia GeForce,HDD
100799.89919999999,Lenovo,Notebook,17.3,8,No OS,2.8,0,0,0,Intel Core i5,Intel HD,HDD
237880.2816,Lenovo,Gaming,15.6,8,Windows 10,2.6,0,1,1,Intel Core i7,Nvidia GeForce,Hybrid
214877.7072,Acer,2 in 1 Convertible,14.0,8,Windows 10,1.2,1,1,1,Intel Core i7,Intel HD,SSD
285942.57119999995,Lenovo,Notebook,15.6,8,Windows 10,2.3,0,1,1,Intel Core i7,Intel HD,SSD
276051.464208,MSI,Gaming,15.6,8,Windows 10,2.2,0,0,1,Intel Core i7,Nvidia GeForce,Hybrid
98929.77119999999,HP,Notebook,15.6,6,Windows 10,2.1,0,0,1,AMD,AMD,HDD
320422.121136,Dell,Ultrabook,12.5,8,Windows 7,1.26,1,0,1,Intel Core i5,Intel HD,SSD
95189.5152,Dell,2 in 1 Convertible,15.0,4,Windows 10,2.08,1,0,1,Intel Core i3,Intel HD,HDD
57786.9552,Asus,Notebook,15.6,4,Windows 10,2.65,0,0,0,Other,Intel HD,HDD
276217.9056,Dell,Ultrabook,13.3,8,Windows 10,1.29,1,0,1,Intel Core i7,Intel HD,SSD
97594.499808,Dell,Notebook,15.6,4,Linux,2.18,0,0,0,Intel Core i5,Intel HD,HDD
192436.1712,Lenovo,Gaming,15.6,16,Windows 10,2.6,1,1,1,Intel Core i7,Nvidia GeForce,Hybrid
214877.7072,MSI,Gaming,15.6,8,Windows 10,2.2,0,0,1,Intel Core i7,Nvidia GeForce,Hybrid
308571.12,Lenovo,Netbook,12.5,16,Windows 10,1.3,1,1,1,Intel Core i7,Intel HD,SSD
654357.7872,Other,Gaming,14.0,16,Windows 10,1.95,0,0,1,Intel Core i7,Nvidia GeForce,SSD
87710.873328,Dell,Notebook,15.6,8,Windows 10,2.3,1,0,0,Intel Core i3,Intel HD,HDD
298846.4544,MSI,Gaming,17.3,16,Windows 10,2.7,0,0,1,Intel Core i7,Nvidia GeForce,Hybrid
179345.27519999997,Apple,Ultrabook,11.6,4,Other,1.08,0,0,0,Intel Core i5,Intel HD,Flash Storage
89392.11839999999,HP,Notebook,15.6,4,Windows 10,2.1,0,0,1,Intel Core i3,Intel HD,HDD
411089.666832,HP,Ultrabook,14.0,8,Windows 7,1.54,0,0,0,Intel Core i7,Intel HD,SSD
137828.4336,Dell,Notebook,15.6,4,Windows 7,2.24,0,0,0,Intel Core i5,Intel HD,HDD
218617.9632,MSI,Gaming,15.6,8,Windows 10,2.3,0,0,1,Intel Core i7,Nvidia GeForce,Hybrid
280332.1872,Lenovo,Notebook,13.3,16,Windows 10,1.4,0,1,1,Intel Core i7,Intel HD,SSD
111753.238896,Lenovo,Notebook,15.6,6,Windows 10,2.2,0,0,1,AMD,AMD,SSD
239376.38399999996,Asus,Ultrabook,13.3,8,Windows 10,1.45,0,0,1,Intel Core i7,Intel HD,SSD
67661.23104,Acer,Notebook,15.6,4,Linux,2.4,0,0,0,Intel Core i3,Intel HD,HDD
336436.0272,Dell,2 in 1 Convertible,17.3,16,Windows 10,2.77,1,0,1,Intel Core i7,Nvidia GeForce,SSD
205712.20987199995,HP,Notebook,14.0,4,Windows 7,1.54,0,0,1,Intel Core i5,Intel HD,SSD
299220.48,Asus,Gaming,15.6,16,Windows 10,2.5,0,1,1,Intel Core i7,Nvidia GeForce,Hybrid
163636.19999999998,Dell,Notebook,14.0,4,Windows 10,1.6,0,0,0,Intel Core i5,Intel HD,HDD
434804.75999999995,Asus,Gaming,15.6,16,Windows 10,2.34,0,1,1,Intel Core i7,Nvidia GeForce,Hybrid
107158.33439999999,Lenovo,Notebook,15.6,8,No OS,2.3,0,1,1,Intel Core i5,Intel HD,SSD
339054.20639999997,Dell,2 in 1 Convertible,13.3,8,Windows 10,1.24,1,0,1,Intel Core i5,Intel HD,SSD
60592.1472,Dell,Notebook,15.6,4,Linux,2.2,0,0,0,Other,Intel HD,HDD
74618.1072,HP,Notebook,15.6,4,Windows 10,1.86,0,0,0,AMD,AMD,HDD
106410.28319999999,Lenovo,Notebook,15.6,6,Windows 10,2.4,0,0,1,Intel Core i3,Nvidia GeForce,SSD
200477.7216,Lenovo,Notebook,14.0,8,Windows 10,1.9,0,1,1,Intel Core i5,Intel HD,SSD
83031.81307199999,Dell,Notebook,15.6,4,Windows 10,2.2,0,0,0,Other,Intel HD,HDD
63397.33919999999,Asus,Notebook,15.6,4,Windows 10,2.0,0,0,0,Intel Celeron Dual,Intel HD,HDD
355324.32,Asus,Gaming,17.3,16,Windows 10,4.0,0,1,1,Intel Core i7,Nvidia GeForce,Hybrid
91636.272,Dell,Notebook,15.6,4,Windows 10,2.29,0,0,0,Intel Core i3,Intel HD,HDD
167376.45599999998,Lenovo,Notebook,15.6,8,Windows 7,2.32,0,0,1,Intel Core i7,AMD,Other
229838.7312,MSI,Gaming,15.6,8,Windows 10,2.4,0,0,1,Intel Core i7,Nvidia GeForce,Hybrid
155783.53252799998,Lenovo,2 in 1 Convertible,14.0,4,Windows 10,1.8,1,0,1,Intel Core i5,Intel HD,SSD
136332.33120000002,Asus,Ultrabook,13.3,8,Windows 10,1.2,0,1,1,Other,Intel HD,SSD
85838.8752,Dell,Notebook,15.6,6,Windows 10,2.3,0,0,0,Intel Core i3,Intel HD,HDD
54046.699199999995,Acer,Notebook,15.6,4,Linux,2.4,0,0,0,Intel Celeron Dual,Intel HD,HDD
70877.85119999999,Dell,Notebook,15.6,2,Windows 10,2.2,0,0,0,Intel Celeron Dual,Intel HD,HDD
168124.5072,Lenovo,Notebook,15.6,8,Windows 10,2.6,0,1,1,Intel Core i7,Nvidia GeForce,HDD
102855.16987199998,HP,Notebook,15.6,6,Windows 10,2.04,0,0,1,AMD,AMD,Other
150730.446672,Dell,Notebook,15.6,8,Linux,2.3,0,0,0,Intel Core i7,AMD,HDD
39085.6752,HP,Netbook,11.6,2,Windows 10,1.17,0,0,0,Intel Celeron Dual,Intel HD,Flash Storage
134709.06009599997,Asus,Notebook,15.6,4,Windows 10,2.2,0,0,0,Intel Core i7,Nvidia GeForce,HDD
119314.16639999999,Lenovo,2 in 1 Convertible,14.0,4,Windows 10,1.8,1,1,1,Intel Core i7,Intel HD,SSD
280332.1872,Lenovo,2 in 1 Convertible,13.3,16,Windows 10,1.3,1,1,1,Intel Core i7,Intel HD,SSD
42825.9312,Lenovo,Notebook,14.0,2,Windows 10,1.5,0,0,0,Intel Celeron Dual,Intel HD,Flash Storage
142877.7792,HP,Notebook,15.6,6,Windows 10,2.19,0,0,0,Intel Core i7,AMD,HDD
69007.7232,Asus,Notebook,15.6,4,Windows 10,2.2,0,0,0,Intel Celeron Dual,Intel HD,HDD
136332.33120000002,Asus,Ultrabook,13.3,8,Windows 10,1.2,0,1,1,Other,Intel HD,SSD
85838.8752,Dell,Notebook,15.6,6,Windows 10,2.3,0,0,0,Intel Core i3,Intel HD,HDD
54046.699199999995,Acer,Notebook,15.6,4,Linux,2.4,0,0,0,Intel Celeron Dual,Intel HD,HDD
70877.85119999999,Dell,Notebook,15.6,2,Windows 10,2.2,0,0,0,Intel Celeron Dual,Intel HD,HDD
168124.5072,Lenovo,Notebook,15.6,8,Windows 10,2.6,0,1,1,Intel Core i7,Nvidia GeForce,HDD
102855.16987199998,HP,Notebook,15.6,6,Windows 10,2.04,0,0,1,AMD,AMD,Other
150730.446672,Dell,Notebook,15.6,8,Linux,2.3,0,0,0,Intel Core i7,AMD,HDD
39085.6752,HP,Netbook,11.6,2,Windows 10,1.17,0,0,0,Intel Celeron Dual,Intel HD,Flash Storage
134709.06009599997,Asus,Notebook,15.6,4,Windows 10,2.2,0,0,0,Intel Core i7,Nvidia GeForce,HDD
119314.16639999999,Lenovo,2 in 1 Convertible,14.0,4,Windows 10,1.8,1,1,1,Intel Core i7,Intel HD,SSD
280332.1872,Lenovo,2 in 1 Convertible,13.3,16,Windows 10,1.3,1,1,1,Intel Core i7,Intel HD,SSD
42825.9312,Lenovo,Notebook,14.0,2,Windows 10,1.5,0,0,0,Intel Celeron Dual,Intel HD,Flash Storage
142877.7792,HP,Notebook,15.6,6,Windows 10,2.19,0,0,0,Intel Core i7,AMD,HDD
69007.7232,Asus,Notebook,15.6,4,Windows 10,2.2,0,0,0,Intel Celeron Dual,Intel HD,HDD
136332.33120000002,Asus,Ultrabook,13.3,8,Windows 10,1.2,0,1,1,Other,Intel HD,SSD
85838.8752,Dell,Notebook,15.6,6,Windows 10,2.3,0,0,0,Intel Core i3,Intel HD,HDD
54046.699199999995,Acer,Notebook,15.6,4,Linux,2.4,0,0,0,Intel Celeron Dual,Intel HD,HDD
70877.85119999999,Dell,Notebook,15.6,2,Windows 10,2.2,0,0,0,Intel Celeron Dual,Intel HD,HDD
168124.5072,Lenovo,Notebook,15.6,8,Windows 10,2.6,0,1,1,Intel Core i7,Nvidia GeForce,HDD
102855.16987199998,HP,Notebook,15.6,6,Windows 10,2.04,0,0,1,AMD,AMD,Other
150730.446672,Dell,Notebook,15.6,8,Linux,2.3,0,0,0,Intel Core i7,AMD,HDD
39085.6752,HP,Netbook,11.6,2,Windows 10,1.17,0,0,0,Intel Celeron Dual,Intel HD,Flash Storage
134709.06009599997,Asus,Notebook,15.6,4,Windows 10,2.2,0,0,0,Intel Core i7,Nvidia GeForce,HDD
119314.16639999999,Lenovo,2 in 1 Convertible,14.0,4,Windows 10,1.8,1,1,1,Intel Core i7,Intel HD,SSD
280332.1872,Lenovo,2 in 1 Convertible,13.3,16,Windows 10,1.3,1,1,1,Intel Core i7,Intel HD,SSD
42825.9312,Lenovo,Notebook,14.0,2,Windows 10,1.5,0,0,0,Intel Celeron Dual,Intel HD,Flash Storage
142877.7792,HP,Notebook,15.6,6,Windows 10,2.19,0,0,0,Intel Core i7,AMD,HDD
69007.7232,Asus,Notebook,15.6,4,Windows 10,2.2,0,0,0,Intel Celeron Dual,Intel HD,HDD
