Company,TypeName,Inches,Ram,OpSys,Weight,TouchScreen,IPS,HD_4K,CPU_Brand,GPU_Brand,Memory_Type,CPU_Frequency,Length,Width,PPI
Lenovo,Notebook,17.3,8,No OS,1.33500106673234,0,0,0,Intel,Nvidia,HDD,2.5,1600.0,900.0,4.673884932133573
Vero,Notebook,14.0,4,Windows 10,0.7975071958841881,0,0,0,Intel,Intel,Flash Storage,1.1,1920.0,1080.0,5.064811007262561
Lenovo,Notebook,15.6,4,Windows 10,1.1939224684724346,0,1,1,Intel,Nvidia,HDD,2.3,1920.0,1080.0,4.9573188885088015
Dell,Notebook,15.6,4,Windows 10,1.1568811967920856,0,0,1,Intel,Nvidia,Hybrid,2.5,1920.0,1080.0,4.9573188885088015
HP,Notebook,15.6,8,Windows 10,1.043804052173115,0,0,1,Intel,Intel,SSD,2.5,1920.0,1080.0,4.9573188885088015
HP,Notebook,17.3,8,Windows 10,1.289232648276759,0,0,1,Intel,Nvidia,SSD,2.7,1920.0,1080.0,4.854649288865456
Lenovo,Gaming,15.6,8,Windows 10,1.4350845252893227,0,1,1,Intel,Nvidia,HDD,2.8,1920.0,1080.0,4.9573188885088015
HP,Notebook,15.6,4,Windows 10,1.1118575154181305,0,0,0,Intel,Intel,SSD,2.4,1366.0,768.0,4.619612096371975
Dell,2 in 1 Convertible,11.6,4,Windows 10,0.904218150639886,1,0,0,Intel,Intel,HDD,1.6,1366.0,768.0,4.913347375266901
Lenovo,Ultrabook,14.0,8,Windows 10,0.8415671856782186,0,0,1,Intel,Intel,SSD,2.7,1920.0,1080.0,5.064811007262561
Lenovo,Notebook,15.6,8,Windows 10,1.1151415906193205,0,0,1,Intel,Intel,SSD,1.8,1920.0,1080.0,4.9573188885088015
Asus,Notebook,13.3,8,Windows 10,0.8754687373538999,0,0,1,Intel,Intel,SSD,2.5,3200.0,1800.0,5.624210736923218
Lenovo,Notebook,15.6,4,Windows 10,1.1314021114911006,0,0,0,Intel,Intel,SSD,2.3,1366.0,768.0,4.619612096371975
Acer,Notebook,17.3,4,Windows 10,1.3862943611198906,0,1,1,Intel,Nvidia,SSD,1.6,1920.0,1080.0,4.854649288865456
HP,Notebook,15.6,4,Windows 10,1.1314021114911006,0,0,1,AMD,AMD,HDD,3.0,1920.0,1080.0,4.9573188885088015
Asus,Gaming,17.3,16,Windows 10,1.3609765531356006,0,0,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.854649288865456
Lenovo,Notebook,15.6,8,Windows 10,1.1631508098056809,0,0,0,AMD,AMD,HDD,3.6,1366.0,768.0,4.619612096371975
HP,Gaming,17.3,8,Windows 10,1.4701758451005928,0,1,1,Intel,Nvidia,Hybrid,2.3,1920.0,1080.0,4.854649288865456
Dell,Ultrabook,13.3,8,Windows 10,0.7929925155296614,1,1,1,Intel,Intel,SSD,1.6,3840.0,2160.0,5.805930544237805
Toshiba,Ultrabook,13.3,8,Windows 10,0.7884573603642702,0,0,1,Intel,Intel,SSD,2.3,1920.0,1080.0,5.115788496573994
HP,Ultrabook,12.5,4,Windows 10,0.8153648132841945,0,0,0,Intel,Intel,SSD,2.5,1366.0,768.0,4.839193758526338
Lenovo,Gaming,15.6,16,Windows 10,1.2237754316221157,0,0,1,Intel,Nvidia,SSD,2.8,1920.0,1080.0,4.9573188885088015
Lenovo,Gaming,15.6,16,No OS,1.2237754316221157,0,0,1,Intel,Nvidia,SSD,2.8,1920.0,1080.0,4.9573188885088015
Apple,Ultrabook,13.3,8,Mac OS X,0.8544153281560676,0,0,0,Intel,Intel,Flash Storage,1.6,1440.0,900.0,4.857312694573265
Asus,2 in 1 Convertible,15.6,12,Windows 10,1.1939224684724346,1,0,1,Intel,Nvidia,HDD,2.7,1920.0,1080.0,4.9573188885088015
HP,Ultrabook,13.3,8,Windows 10,0.8501509293696101,0,1,1,Intel,Intel,SSD,2.7,1920.0,1080.0,5.115788496573994
Asus,Notebook,15.6,4,Windows 10,1.1631508098056809,0,0,0,Intel,Nvidia,HDD,2.5,1366.0,768.0,4.619612096371975
Acer,Notebook,15.6,8,Windows 10,1.1631508098056809,0,0,1,Intel,Nvidia,HDD,1.8,1920.0,1080.0,4.9573188885088015
HP,Notebook,15.6,8,Windows 10,1.1118575154181305,0,0,1,Intel,Nvidia,HDD,2.7,1920.0,1080.0,4.9573188885088015
Asus,Notebook,15.6,8,Windows 10,1.252762968495368,0,0,1,Intel,Nvidia,Hybrid,2.5,1920.0,1080.0,4.9573188885088015
Lenovo,Notebook,15.6,16,Windows 7,1.252762968495368,0,0,1,Intel,Nvidia,SSD,2.7,3840.0,2160.0,5.646943996094081
Asus,Notebook,17.3,8,Windows 10,1.1314021114911006,0,0,1,Intel,Nvidia,Hybrid,1.8,1920.0,1080.0,4.854649288865456
Dell,Notebook,15.6,4,Windows 10,1.1631508098056809,0,0,1,Intel,AMD,SSD,2.0,1920.0,1080.0,4.9573188885088015
Dell,Notebook,15.6,8,Windows 10,1.2029723039923526,0,0,1,Intel,AMD,Hybrid,1.6,1920.0,1080.0,4.9573188885088015
HP,Notebook,15.6,8,Windows 10,1.043804052173115,0,0,1,Intel,Intel,SSD,2.7,1920.0,1080.0,4.9573188885088015
Dell,Workstation,15.6,8,Windows 10,1.172482137234565,0,0,1,Intel,AMD,HDD,2.6,1920.0,1080.0,4.9573188885088015
Acer,Notebook,15.6,4,Windows 10,1.1314021114911006,0,0,0,Intel,Intel,HDD,1.1,1366.0,768.0,4.619612096371975
Asus,Gaming,17.3,16,Windows 10,1.316408233655724,0,0,1,Intel,Nvidia,Hybrid,2.6,1920.0,1080.0,4.854649288865456
Asus,Netbook,11.6,2,Windows 10,0.6830968447064438,0,0,0,Intel,Intel,Flash Storage,1.44,1366.0,768.0,4.913347375266901
Acer,Ultrabook,14.0,8,Windows 10,1.0296194171811583,0,1,1,Intel,Intel,SSD,2.5,1920.0,1080.0,5.064811007262561
Dell,Notebook,15.6,8,Windows 10,1.1118575154181305,1,1,1,Intel,Nvidia,SSD,2.3,3840.0,2160.0,5.646943996094081
Lenovo,Ultrabook,14.0,16,Windows 10,0.7419373447293773,0,1,1,Intel,Intel,SSD,2.6,2560.0,1440.0,5.350913056059403
HP,Ultrabook,13.3,16,Windows 10,0.7701082216960736,1,1,1,Intel,Intel,SSD,1.2,3200.0,1800.0,5.624210736923218
Asus,Notebook,15.6,4,Windows 10,1.1631508098056809,0,0,0,Intel,Nvidia,HDD,2.5,1366.0,768.0,4.619612096371975
HP,Notebook,15.6,4,Windows 10,1.0508216248317612,0,0,0,Intel,AMD,HDD,2.5,1366.0,768.0,4.619612096371975
HP,2 in 1 Convertible,11.6,4,Windows 10,0.8960880245566356,1,0,0,Intel,Intel,SSD,1.1,1366.0,768.0,4.913347375266901
Dell,Notebook,17.3,8,Windows 10,1.33500106673234,0,0,1,Intel,AMD,Hybrid,1.8,1920.0,1080.0,4.854649288865456
HP,Notebook,15.6,8,Windows 10,1.1118575154181305,0,1,1,Intel,Nvidia,Hybrid,2.7,1920.0,1080.0,4.9573188885088015
HP,Notebook,15.6,4,Windows 10,1.1314021114911006,0,1,1,Intel,AMD,HDD,2.7,1920.0,1080.0,4.9573188885088015
Dell,Ultrabook,13.3,8,Windows 10,0.8285518175661483,1,1,1,Intel,Intel,SSD,2.5,1920.0,1080.0,5.115788496573994
Lenovo,2 in 1 Convertible,10.1,4,Windows 10,0.5247285289349821,1,1,0,Intel,Intel,Flash Storage,1.44,1920.0,1200.0,5.416872588785266
Asus,Notebook,15.6,12,Windows 10,1.118414915964289,0,1,1,Intel,Intel,Hybrid,2.6,3840.0,2160.0,5.646943996094081
Asus,Notebook,15.6,4,Windows 10,1.0986122886681098,0,0,0,Intel,Intel,HDD,1.1,1366.0,768.0,4.619612096371975
HP,Notebook,15.6,8,Windows 10,1.0508216248317612,0,0,1,Intel,Intel,SSD,2.0,1920.0,1080.0,4.9573188885088015
Asus,Notebook,15.6,4,Windows 10,0.9858167945227652,0,0,0,AMD,AMD,HDD,3.0,1366.0,768.0,4.619612096371975
Lenovo,Gaming,15.6,8,Windows 10,1.252762968495368,0,1,1,Intel,Nvidia,Hybrid,2.5,1920.0,1080.0,4.9573188885088015
HP,Notebook,17.3,8,Windows 10,1.252762968495368,0,0,0,Intel,Intel,SSD,2.0,1600.0,900.0,4.673884932133573
HP,Notebook,15.6,6,Windows 10,1.1568811967920856,0,1,1,Intel,Nvidia,HDD,2.6,1920.0,1080.0,4.9573188885088015
Dell,Notebook,17.3,8,Linux,1.33500106673234,0,0,1,Intel,AMD,Hybrid,1.8,1920.0,1080.0,4.854649288865456
Dell,Gaming,17.3,16,Windows 10,1.6789639750827108,0,1,1,Intel,Nvidia,Hybrid,2.8,3840.0,2160.0,5.543892827299865
Acer,Netbook,11.6,2,Chrome OS,0.832909122935104,0,0,0,Intel,Intel,SSD,1.5,1366.0,768.0,4.913347375266901
Lenovo,Ultrabook,14.0,8,Windows 10,0.7561219797213337,0,1,0,Intel,Intel,SSD,2.7,2560.0,1440.0,5.350913056059403
HP,Netbook,12.5,8,Windows 10,0.8153648132841945,0,0,0,Intel,Intel,SSD,2.6,1366.0,768.0,4.839193758526338
Lenovo,2 in 1 Convertible,13.9,16,Windows 10,0.8754687373538999,1,1,1,Intel,Intel,SSD,1.8,3840.0,2160.0,5.761941503924522
Acer,Notebook,15.6,4,Linux,1.1314021114911006,0,0,0,Intel,Intel,HDD,1.1,1366.0,768.0,4.619612096371975
Dell,Notebook,15.6,8,Windows 10,1.2119409739751128,0,0,0,Intel,AMD,HDD,2.5,1366.0,768.0,4.619612096371975
Lenovo,Notebook,15.6,4,No OS,1.1631508098056809,0,0,1,Intel,AMD,HDD,2.0,1920.0,1080.0,4.9573188885088015
Dell,Notebook,15.6,4,Linux,1.128171090909654,0,0,0,Intel,Intel,HDD,2.3,1366.0,768.0,4.619612096371975
HP,Notebook,15.6,8,Windows 10,1.085189268335969,0,0,1,Intel,Intel,SSD,2.5,1920.0,1080.0,4.9573188885088015
MSI,Gaming,17.3,8,Windows 10,1.308332819650179,0,0,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.854649288865456
MSI,Gaming,15.6,8,Windows 10,1.1939224684724346,0,0,1,Intel,Nvidia,Hybrid,2.6,1920.0,1080.0,4.9573188885088015
Acer,Notebook,15.6,4,Windows 10,1.1631508098056809,0,0,0,Intel,Nvidia,HDD,2.0,1366.0,768.0,4.619612096371975
MSI,Gaming,15.6,16,Windows 10,1.0296194171811583,0,0,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.9573188885088015
HP,Notebook,14.0,4,Windows 10,0.9321640810304452,0,0,1,Intel,Intel,HDD,2.3,1920.0,1080.0,5.064811007262561
Acer,Notebook,15.6,8,Windows 10,1.2237754316221157,0,0,1,Intel,Nvidia,Hybrid,2.5,1920.0,1080.0,4.9573188885088015
HP,Notebook,15.6,8,Windows 10,1.1118575154181305,0,0,0,Intel,Intel,HDD,2.7,1366.0,768.0,4.619612096371975
HP,Notebook,15.6,6,Windows 10,1.1118575154181305,0,0,1,AMD,AMD,Other,2.9,1920.0,1080.0,4.9573188885088015
Lenovo,Notebook,15.6,8,Windows 10,1.1939224684724346,0,1,1,Intel,Intel,HDD,2.5,1920.0,1080.0,4.9573188885088015
Lenovo,2 in 1 Convertible,10.1,4,Windows 10,0.5247285289349821,1,1,0,Intel,Intel,Flash Storage,1.44,1920.0,1200.0,5.416872588785266
